Year,Sem,College,Dept,Num,Section,Instructor,Course Name,Course Level,Total # Students,# Responses,Response Rate,Hrs Per Week,Interest in student learning,Clearly explain course requirements,Clear learning objectives & goals,Instructor provides feedback to students to improve,Demonstrate importance of subject matter,Explains subject matter of course,Show respect for all students,Overall teaching rate,Overall course rate
2025,Fall,College of Fine Arts,ARC,48650,C,"KARIMI, MARYAM",ASO MASTERS,Graduate,5,5,100.0%,18.20,3.60,2.40,2.40,3.00,3.20,2.60,2.60,2.80,3.20
2025,Fall,College of Fine Arts,ARC,48650,A,"BYRNE, DARAGH",ASO MASTERS,Graduate,2,2,100.0%,15.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2025,Fall,College of Fine Arts,ARC,48650,E,"MONDOR, CHRISTINE",ASO MASTERS,Graduate,3,0,0.0%,,,,,,,,,,
2025,Fall,College of Fine Arts,ARC,48650,B,"HAYES, HAL",ASO MASTERS,Graduate,8,6,75.0%,18.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.83
2025,Fall,College of Fine Arts,ARC,48655,A,"PAN, YIQUN",ENV II GRAD,Graduate,26,23,88.5%,6.70,4.22,4.00,4.09,3.78,4.26,3.70,4.74,3.74,3.78
2025,Fall,College of Fine Arts,ARC,48657,A1,"NISA, RICHARD",INFRA LANDS I,Graduate,13,13,100.0%,5.92,4.92,4.85,4.85,4.77,5.00,4.77,4.85,4.92,4.92
2025,Fall,College of Fine Arts,ARC,48659,A2,"NISA, RICHARD",INFRA LAND II,Graduate,12,5,41.7%,4.40,5.00,4.60,5.00,4.80,4.80,4.80,5.00,5.00,5.00
2025,Fall,College of Fine Arts,ARC,48661,A1,"CLAUS, LORI",PROF DVP,Graduate,5,0,0.0%,,,,,,,,,,
2025,Fall,College of Fine Arts,ARC,48662,A2,"CHENG, JIMMY",AI WKSHP,Graduate,4,2,50.0%,3.50,5.00,4.50,4.50,5.00,5.00,5.00,5.00,5.00,4.50
2025,Fall,College of Fine Arts,ARC,48668,B2,"ACHNANI, VICKY",SAN BAMBOO GRNHS,Graduate,6,4,66.7%,5.75,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2025,Fall,College of Fine Arts,ARC,48668,A1,"ACHNANI, VICKY",SAN BAMBOO GRNHS,Graduate,2,0,0.0%,,,,,,,,,,
2025,Fall,College of Fine Arts,ARC,48675,A2,"BYRNE, DARAGH",DES FOR IOT,Graduate,6,5,83.3%,9.20,4.80,4.80,4.80,4.80,4.80,4.60,4.80,4.80,4.80
2025,Fall,College of Fine Arts,ARC,48689,A1,"GORAL, Sinan",DIGI SKLLS WRKSHP,Graduate,33,7,21.2%,11.86,4.00,4.14,4.14,4.14,4.00,4.14,4.71,4.43,3.86
2025,Fall,College of Fine Arts,ARC,48689,A1,"HUBER, MATTHEW",DIGI SKLLS WRKSHP,Graduate,33,7,21.2%,11.86,3.86,4.14,3.86,4.00,4.14,3.71,4.71,4.00,4.00
2025,Fall,College of Fine Arts,ARC,48699,A,"REHMAN, NIDA",ENVIRO JSTC,Graduate,7,6,85.7%,10.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2025,Fall,College of Fine Arts,ARC,48705,A,"MONDOR, CHRISTINE",MUD STUDIO I,Graduate,4,3,75.0%,15.00,5.00,4.33,4.33,5.00,4.67,5.00,5.00,5.00,4.33
2025,Fall,College of Fine Arts,ARC,48707,A,"DANES, STEFANI",MUD GRADUATE SEMINAR,Graduate,3,3,100.0%,6.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2025,Fall,College of Fine Arts,ARC,48716,A,"NOEL, VERNELLE",MSCD PRE-THESIS II,Graduate,15,13,86.7%,7.08,3.69,3.69,3.85,3.08,4.00,3.85,4.54,3.69,3.54
2025,Fall,College of Fine Arts,ARC,48718,A,"GRUBER, STEFAN",MUD STUDIO III,Graduate,7,6,85.7%,16.83,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2025,Fall,College of Fine Arts,ARC,48724,A,"CHENG, JIMMY",SCRIPTING,Graduate,12,11,91.7%,11.00,4.73,4.73,4.82,4.64,4.64,4.55,5.00,4.36,4.82
2025,Fall,College of Fine Arts,ARC,48725,A,"HARDY, THOMAS",GRAD REAL EST DVLPMT,Graduate,16,10,62.5%,8.30,4.80,4.80,4.70,4.90,4.90,4.90,5.00,4.70,4.80
2025,Fall,College of Fine Arts,ARC,48727,A,"CARDOSO LLACH, DANIEL",INQRY CD,Graduate,14,7,50.0%,10.14,4.86,4.86,4.57,4.29,4.43,4.43,4.71,4.86,4.43
2025,Fall,College of Fine Arts,ARC,48729,A,"LOFTNESS, VIVIAN",SUS HEA PROD,Graduate,23,13,56.5%,9.23,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2025,Fall,College of Fine Arts,ARC,48731,A,"HUBER, MATTHEW",SUSTNB DES SYN PREP,Graduate,16,8,50.0%,11.50,4.38,4.38,4.38,4.13,4.63,4.63,4.88,4.50,4.25
2025,Fall,College of Fine Arts,ARC,48733,A,"SAWYER, AZADEH",ENV PERF SIM,Graduate,18,12,66.7%,10.42,4.50,4.17,4.50,4.33,4.58,4.33,4.50,4.42,4.33
2025,Fall,College of Fine Arts,ARC,48740,A,"KLINE, JONATHAN",UD METHODS & THEORY,Graduate,11,6,54.5%,6.00,5.00,4.83,5.00,4.83,5.00,5.00,5.00,4.67,4.83
2025,Fall,College of Fine Arts,ARC,48742,A,"ABRAMS, KAREN",PLNNG & PUB POL URB,Graduate,10,7,70.0%,4.57,5.00,5.00,5.00,5.00,5.00,4.86,5.00,4.86,4.86
2025,Fall,College of Fine Arts,ARC,48743,A,"CUPKOVA, DANA",INTRO ECO DES,Graduate,11,9,81.8%,8.00,5.00,5.00,4.89,4.67,5.00,4.78,5.00,4.78,4.89
2025,Fall,College of Fine Arts,ARC,48753,A,"ABRAHAM, JARED",INTRO UD MED,Graduate,4,3,75.0%,6.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2025,Fall,College of Fine Arts,ARC,48755,A,"BARD, JOSHUA",INRTO ARC ROB,Graduate,9,8,88.9%,9.25,4.88,4.75,4.88,4.88,4.88,4.88,5.00,4.88,4.88
2025,Fall,College of Fine Arts,ARC,48763,A,"LEE, JOSHUA",SYS DSGN,Graduate,2,1,50.0%,11.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2025,Fall,College of Fine Arts,ARC,48764,A2,"NETSER, Yael",BIM FOR ARCH,Graduate,3,0,0.0%,,,,,,,,,,
2025,Fall,College of Fine Arts,ARC,48765,A,"LEE, JOSHUA",AECM SYNTH,Graduate,15,13,86.7%,17.15,4.77,4.85,4.69,4.69,4.77,4.92,4.92,4.77,4.69
2025,Fall,College of Fine Arts,ARC,48767,A,"QUICK, STEPHEN",TRANSDISCP THINKING,Graduate,9,7,77.8%,10.57,4.86,4.86,4.86,4.86,4.71,4.71,4.86,4.71,4.71
2025,Fall,College of Fine Arts,ARC,48768,A,"COCHRAN, ERICA",IEQ,Graduate,27,16,59.3%,6.50,4.38,4.38,4.38,4.50,4.44,4.56,4.88,4.44,4.38
2025,Fall,College of Fine Arts,ARC,48769,A,"SAWYER, AZADEH",M.S. THESIS/PROJECT,Graduate,10,7,70.0%,15.00,4.00,3.43,3.86,3.43,4.00,4.14,4.29,3.71,3.86
2025,Fall,College of Fine Arts,ARC,48771,A,"HITCH, NEAL",FAB CUST,Graduate,2,2,100.0%,14.50,5.00,4.00,4.50,5.00,5.00,4.00,5.00,4.50,4.50
2025,Fall,College of Fine Arts,ARC,48783,1,"BARD, JOSHUA",GEN MOD GRAD,Graduate,32,9,28.1%,5.67,4.67,4.67,4.88,4.88,4.88,4.88,5.00,5.00,4.88
2025,Fall,College of Fine Arts,ARC,48785,A,"FICCA, JEREMY",MAAD RES PROJ,Graduate,7,4,57.1%,12.50,5.00,4.75,4.75,4.50,4.75,4.75,5.00,4.75,4.75
2025,Fall,College of Fine Arts,ARC,48786,A2,"BIZON, HEATHER",PORT RES PREP,Graduate,2,1,50.0%,2.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
2025,Fall,College of Fine Arts,ARC,48788,A,"CARDOSO LLACH, DANIEL",PROSEM COMP DES,Graduate,6,5,83.3%,5.60,4.80,5.00,4.80,4.80,5.00,4.60,4.80,4.60,4.60
2025,Fall,College of Fine Arts,ARC,48792,N,"REHMAN, NIDA",PHD INDEP STUDY,Graduate,2,2,100.0%,17.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2025,Fall,College of Fine Arts,ARC,48798,A,"PAN, YIQUN",HVAC & PS LOW CARB B,Graduate,13,13,100.0%,10.54,4.69,4.62,4.46,4.54,4.62,4.62,4.85,4.38,4.38
2025,Fall,College of Fine Arts,ARC,48811,E,"COCHRAN, ERICA",PROPOSAL PREPARATION,Graduate,3,1,33.3%,24.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2025,Fall,College of Fine Arts,ART,60104,A,"YEH, IMIN",ART 1ST-YEAR SEMINAR,Undergraduate,63,24,38.1%,2.86,4.52,4.43,4.48,4.10,4.52,4.24,4.67,4.29,3.95
2025,Fall,College of Fine Arts,ART,60104,A,"HENDERSON, RANEE",ART 1ST-YEAR SEMINAR,Undergraduate,63,24,38.1%,3.13,4.17,4.25,4.21,3.78,4.04,4.14,4.41,4.05,3.91
2025,Fall,College of Fine Arts,ART,60105,A,"VERSARI, MARIA ELENA",HISTORY-VISUAL ARTS,Undergraduate,16,6,37.5%,3.50,4.67,4.33,4.50,4.50,5.00,5.00,5.00,4.67,4.67
2025,Fall,College of Fine Arts,ART,60105,B,"VERSARI, MARIA ELENA",HISTORY-VISUAL ARTS,Undergraduate,15,3,20.0%,3.00,5.00,5.00,5.00,4.33,4.33,4.50,5.00,5.00,4.67
2025,Fall,College of Fine Arts,ART,60108,A,"KURTZMAN, ELIZABETH",NON-MAJORS FILM,Undergraduate,37,23,62.2%,5.70,4.82,4.45,4.55,4.23,4.59,4.64,4.86,4.59,4.59
2025,Fall,College of Fine Arts,ART,60110,B,"WOLFE, JAMIE",FOUNDATION:TIME-BASE,Undergraduate,12,12,100.0%,7.75,5.00,4.58,4.67,4.83,5.00,4.67,5.00,4.67,4.42
2025,Fall,College of Fine Arts,ART,60110,D,"PEDERCINI, PAOLO",FOUNDATION:TIME-BASE,Undergraduate,16,7,43.8%,9.71,3.86,4.14,3.71,4.00,4.33,4.00,4.80,4.60,4.17
2025,Fall,College of Fine Arts,ART,60110,C,"WORMSLEY, ALISHA",FOUNDATION:TIME-BASE,Undergraduate,12,5,41.7%,10.40,3.20,2.80,2.80,3.60,3.20,3.60,3.80,3.20,3.20
2025,Fall,College of Fine Arts,ART,60110,A,"PELL, RICHARD",FOUNDATION:TIME-BASE,Undergraduate,11,5,45.5%,9.20,3.80,4.40,4.40,4.00,4.20,4.20,4.00,3.80,3.80
2025,Fall,College of Fine Arts,ART,60125,A,"MAHLER, MOSHE",INTRO TO 3D ANIMATN,Undergraduate,17,14,82.4%,10.14,4.57,4.64,4.71,4.43,4.71,4.36,4.57,4.36,4.36
2025,Fall,College of Fine Arts,ART,60131,A,"STARBUCK, RACHAEL",FOUNDATIONS: SCULPT,Undergraduate,13,10,76.9%,11.00,4.80,4.80,4.50,5.00,4.30,4.60,4.90,4.70,4.50
2025,Fall,College of Fine Arts,ART,60131,B,"STARBUCK, RACHAEL",FOUNDATIONS: SCULPT,Undergraduate,15,13,86.7%,13.23,4.77,4.62,4.62,4.92,4.46,4.77,5.00,4.69,4.62
2025,Fall,College of Fine Arts,ART,60131,C,"SANTOS, Frankmarlin",FOUNDATIONS: SCULPT,Undergraduate,13,5,38.5%,16.60,4.80,4.60,4.40,4.60,4.40,4.40,4.80,4.60,4.60
2025,Fall,College of Fine Arts,ART,60131,D,"SANTOS, Frankmarlin",FOUNDATIONS: SCULPT,Undergraduate,14,5,35.7%,14.60,4.80,4.80,4.80,4.80,4.60,5.00,5.00,4.80,4.80
2025,Fall,College of Fine Arts,ART,60136,A,"SEKINO-BOVE, YOKO",CERAMICS NON-MAJORS,Undergraduate,14,8,57.1%,12.25,5.00,4.63,4.63,4.88,4.88,4.88,4.63,4.88,4.88
2025,Fall,College of Fine Arts,ART,60136,B,"SEKINO-BOVE, YOKO",CERAMICS NON-MAJORS,Undergraduate,8,7,87.5%,12.71,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2025,Fall,College of Fine Arts,ART,60138,A2,"MANTLE, T. ROSS",PHOTO LIGHT TECH,Undergraduate,4,2,50.0%,6.50,5.00,4.50,5.00,5.00,5.00,5.00,5.00,4.50,5.00
2025,Fall,College of Fine Arts,ART,60139,A1,"MANTLE, T. ROSS",PHOTO MEDITATION,Undergraduate,3,1,33.3%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2025,Fall,College of Fine Arts,ART,60140,A,"MARTELLO, BRYAN",IMAGES IN SPACE,Undergraduate,4,2,50.0%,9.50,4.50,4.00,4.50,5.00,4.50,4.50,4.00,5.00,4.50
2025,Fall,College of Fine Arts,ART,60141,B,"CARROLL, SEAN",B & W PHOTOGRAPHY I,Undergraduate,6,0,0.0%,,,,,,,,,,
2025,Fall,College of Fine Arts,ART,60142,B,"BLUM, AARON",DIGITAL PHOTOGRPHY I,Undergraduate,3,1,33.3%,11.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,4.00
2025,Fall,College of Fine Arts,ART,60150,D,"MULLINS, PAUL",FOUNDATIONS: DRAWING,Undergraduate,15,7,46.7%,9.71,4.57,3.86,4.29,4.57,4.57,4.57,5.00,4.57,4.57
2025,Fall,College of Fine Arts,ART,60150,C,"LEMON, ALLISON",FOUNDATIONS: DRAWING,Undergraduate,13,12,92.3%,13.58,4.67,4.67,4.58,4.58,4.50,4.50,4.58,4.64,4.55
2025,Fall,College of Fine Arts,ART,60150,A,"BETTS, JULIA",FOUNDATIONS: DRAWING,Undergraduate,14,5,35.7%,12.20,4.00,4.00,3.60,3.40,3.40,3.20,4.60,3.80,4.00
2025,Fall,College of Fine Arts,ART,60150,B,"BETTS, JULIA",FOUNDATIONS: DRAWING,Undergraduate,15,4,26.7%,10.25,4.25,4.50,4.50,3.75,3.75,4.25,4.50,3.75,4.00
2025,Fall,College of Fine Arts,ART,60157,B,"PETRUZZI, JOHN",DRAWING NON-MAJORS,Undergraduate,12,6,50.0%,8.50,4.83,4.67,4.83,4.83,4.33,4.83,5.00,4.83,4.83
2025,Fall,College of Fine Arts,ART,60157,A,"PENA, JOHN",DRAWING NON-MAJORS,Undergraduate,12,10,83.3%,8.90,5.00,5.00,4.89,4.89,4.89,5.00,5.00,5.00,5.00
2025,Fall,College of Fine Arts,ART,60212,A,"LEVIN, GOLAN",INT: CREATIVE CODING,Undergraduate,14,8,57.1%,12.13,4.75,4.50,4.25,4.50,4.75,4.75,4.25,4.63,4.63
2025,Fall,College of Fine Arts,ART,60219,A,"DEYOUNG, JOHANNES",STOP-MOTION ANIMATIN,Undergraduate,8,5,62.5%,13.00,5.00,4.60,4.80,4.80,5.00,4.60,5.00,5.00,4.80
2025,Fall,College of Fine Arts,ART,60222,A,"DEYOUNG, JOHANNES",INTER: DIG ANIMATN,Undergraduate,15,10,66.7%,12.67,4.10,4.20,4.00,4.10,4.10,3.60,4.70,3.70,3.80
2025,Fall,College of Fine Arts,ART,60223,A,"ZACHARIAS, ROBERT",PHYSICAL COMPUTING,Undergraduate,18,9,50.0%,9.00,4.67,4.78,4.67,4.56,4.56,4.33,4.78,4.78,4.56
2025,Fall,College of Fine Arts,ART,60224,A,"PEDERCINI, PAOLO",GAME STUDIO:INTERACT,Undergraduate,12,8,66.7%,11.00,4.63,4.38,4.38,4.75,4.75,4.50,4.88,4.25,4.50
2025,Fall,College of Fine Arts,ART,60226,A,"SILVER, SUZIE",VIDEO ART,Undergraduate,9,4,44.4%,10.25,4.00,3.50,3.50,4.00,4.25,3.50,2.75,3.00,3.25
2025,Fall,College of Fine Arts,ART,60234,A,"SEKINO-BOVE, YOKO",INTERMED CERAMICS,Undergraduate,12,3,25.0%,11.00,5.00,5.00,5.00,5.00,4.67,5.00,5.00,5.00,5.00
2025,Fall,College of Fine Arts,ART,60237,A,"BOYLES, JENNA",ELECTRONIC SCULPTURE,Undergraduate,12,7,58.3%,9.29,4.57,4.57,4.14,4.29,4.43,4.00,4.86,4.29,3.86
2025,Fall,College of Fine Arts,ART,60241,A,"GRUZSKA, JAMIE",BL & WHT PHOTOGHY II,Undergraduate,3,3,100.0%,14.33,5.00,4.33,4.33,5.00,5.00,5.00,5.00,5.00,5.00
2025,Fall,College of Fine Arts,ART,60250,A,"RAY, SHARMISTHA",INTERMED: PAINTING,Undergraduate,12,7,58.3%,9.29,4.57,4.14,4.29,4.29,4.29,4.43,4.71,4.43,4.29
2025,Fall,College of Fine Arts,ART,60251,A,"TREMONTE, MARY",INT:PRINT MEDIA,Undergraduate,16,9,56.3%,11.00,5.00,4.67,4.78,4.56,4.89,4.89,5.00,4.89,4.89
2025,Fall,College of Fine Arts,ART,60252,A,"HENDERSON, RANEE",INTERMEDIATE: COLOR,Undergraduate,10,3,30.0%,12.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
2025,Fall,College of Fine Arts,ART,60263,A,"PENA, JOHN",INTERMD STDIO GRAPHC,Undergraduate,16,10,62.5%,9.80,5.00,4.90,4.90,4.90,4.80,4.90,4.90,5.00,4.90
2025,Fall,College of Fine Arts,ART,60281,A,"BLUM, AARON",INTERMEDIATE DIGITAL,Undergraduate,4,2,50.0%,6.50,4.50,3.50,4.00,4.50,4.50,4.50,5.00,4.50,4.50
2025,Fall,College of Fine Arts,ART,60335,A1,"LIM HAAS, ALEXA",ST ANIMTN STRY DEVLP,Undergraduate,11,3,27.3%,5.00,5.00,4.67,4.00,4.33,3.67,3.67,5.00,4.33,4.33
2025,Fall,College of Fine Arts,ART,60350,A,"FLATI, STEPHANIE",TEACHING ARTIST KIT,Undergraduate,10,5,50.0%,3.80,4.80,4.40,4.60,4.00,4.40,4.40,4.60,4.60,4.60
2025,Fall,College of Fine Arts,ART,60356,A,"SILVER, SUZIE",CS: FAIRY TALE FILM,Undergraduate,14,7,50.0%,5.43,4.14,3.57,3.86,3.14,4.14,3.57,3.29,3.57,3.86
2025,Fall,College of Fine Arts,ART,60376,A,"CHISNELL, JILL",CS ART OF ARCHIVE,Undergraduate,12,4,33.3%,4.25,4.25,4.00,4.25,4.25,4.00,4.00,5.00,4.00,4.00
2025,Fall,College of Fine Arts,ART,60379,A,"BECK, KIMBERLY",CS: ARTISTS WRITING,Undergraduate,11,3,27.3%,6.00,5.00,4.00,3.67,4.33,4.67,4.00,5.00,4.33,4.67
2025,Fall,College of Fine Arts,ART,60390,A,"KIM, JONGWOO",CS SUPER PARANORMAL,Undergraduate,14,5,35.7%,6.20,4.80,4.60,4.40,4.20,4.60,4.60,5.00,4.60,4.60
2025,Fall,College of Fine Arts,ART,60391,A,"KIM, JONGWOO",CS: KOREAN FLICKS,Undergraduate,14,5,35.7%,5.60,5.00,4.80,4.40,4.60,4.40,4.40,4.80,4.60,4.60
2025,Fall,College of Fine Arts,ART,60414,A,"WOLFE, JAMIE",ADV HAND-DRAWN ANIM,Undergraduate,12,8,66.7%,9.88,5.00,4.88,4.88,4.88,4.88,4.75,5.00,5.00,4.88
2025,Fall,College of Fine Arts,ART,60415,A,"KIM, SUJIN",ADV ETB: ANIMATION,Undergraduate,13,9,69.2%,12.33,4.56,4.22,4.33,4.22,4.22,4.22,4.67,4.33,4.22
2025,Fall,College of Fine Arts,ART,60427,A,"PELL, RICHARD",ADV ETB: OPEN STUDIO,Undergraduate,11,4,36.4%,12.50,5.00,4.25,4.25,5.00,4.75,4.50,5.00,4.50,4.50
2025,Fall,College of Fine Arts,ART,60428,A,"LEVIN, GOLAN",DRAWING W/ MACHINES,Undergraduate,15,7,46.7%,12.43,5.00,5.00,4.86,4.86,4.86,4.86,5.00,5.00,5.00
2025,Fall,College of Fine Arts,ART,60430,A,"TOURE, MARVIN",ADV SIS: OPN SCULPT,Undergraduate,12,7,58.3%,10.14,4.86,4.86,4.57,4.71,4.71,4.43,5.00,4.86,4.57
2025,Fall,College of Fine Arts,ART,60434,A,"TANCRED, SARAH",ADV CERAMICS,Undergraduate,8,1,12.5%,8.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2025,Fall,College of Fine Arts,ART,60441,A,"RANSOM, BRITT",ADV SIS: SPECIAL TOP,Undergraduate,14,6,42.9%,11.00,5.00,4.50,4.83,4.33,4.67,4.83,5.00,4.83,4.17
2025,Fall,College of Fine Arts,ART,60443,A,"DZEGEDE, ADDOLEY",ADV SIS: SPECIAL TPC,Undergraduate,10,7,70.0%,13.29,5.00,4.86,5.00,4.43,4.86,4.86,4.86,5.00,5.00
2025,Fall,College of Fine Arts,ART,60445,A,"BOYLE, JAMIE",ADV SIS: WEAVING,Undergraduate,8,3,37.5%,9.00,5.00,4.67,4.33,4.67,4.67,5.00,5.00,5.00,5.00
2025,Fall,College of Fine Arts,ART,60453,A,"WILLIAMS, London",ADV DP3 OPEN PAINT,Undergraduate,13,4,30.8%,15.00,3.75,4.00,4.00,3.75,3.25,3.75,3.75,3.50,4.00
2025,Fall,College of Fine Arts,ART,60453,B,"MULLINS, PAUL",ADV DP3 OPEN PAINT,Undergraduate,16,4,25.0%,9.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2025,Fall,College of Fine Arts,ART,60469,A,"PETRUZZI, JOHN",WATERCOLOR & NATURE,Undergraduate,14,6,42.9%,10.50,4.83,4.67,4.83,4.67,5.00,4.67,5.00,4.83,5.00
2025,Fall,College of Fine Arts,ART,60473,A,"YEH, IMIN",ADV DP3 SP TOPIC,Undergraduate,16,6,37.5%,8.50,5.00,4.67,4.67,4.67,4.83,5.00,5.00,4.83,4.67
2025,Fall,College of Fine Arts,ART,60474,A,"BECK, KIMBERLY",PHOTOBOOK,Undergraduate,5,3,60.0%,12.00,3.33,2.67,3.00,3.67,3.33,3.33,3.67,3.33,3.00
2025,Fall,College of Fine Arts,ART,60479,A,"RAY, SHARMISTHA",SPIRITUAL ABSTRACTIN,Undergraduate,14,12,85.7%,12.25,4.58,4.58,4.58,4.58,4.75,4.67,4.83,4.75,4.83
2025,Fall,College of Fine Arts,ART,60492,A,"RUBIN, JON",ADV SOCIAL PRACTICE,Undergraduate,5,2,40.0%,8.00,4.50,4.00,4.50,4.00,5.00,4.50,4.50,4.50,4.50
2025,Fall,College of Fine Arts,ART,60499,G,"BARROIS, LYNDON",STDIO INDEPNDNT STDY,Undergraduate,2,0,0.0%,,,,,,,,,,
2025,Fall,College of Fine Arts,ART,60701,A,"DUNN, ANDREW",MFA CRIT STUDIES I,Graduate,11,2,18.2%,9.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2025,Fall,College of Fine Arts,ART,60713,A,"DUNN, ANDREW",MFA THESIS II,Graduate,3,1,33.3%,11.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2025,Fall,College of Fine Arts,ART,60714,A,"CHODOS, ELIZABETH",MFA EXHIBITION,Graduate,3,1,33.3%,8.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2025,Fall,College of Fine Arts,ART,60728,A,"LEVIN, GOLAN",DRAWING W/ MACHINES,Graduate,4,4,100.0%,11.00,4.75,5.00,5.00,4.75,5.00,5.00,5.00,5.00,5.00
2025,Fall,College of Fine Arts,ART,60791,A,"BARROIS, LYNDON",MFA INTEGRATIVE SEM,Graduate,14,3,21.4%,13.00,5.00,4.67,4.67,5.00,5.00,4.67,5.00,5.00,5.00
2025,Fall,Carnegie Institute of Technology,BMD,42101,A,"ABBOTT, ROSALYN",INTRODUCTION BIOMED,Undergraduate,77,34,44.2%,5.97,4.76,4.65,4.62,4.38,4.79,4.47,4.85,4.50,4.62
2025,Fall,Carnegie Institute of Technology,BMD,42201,A,"ZAPANTA, CONRAD",PRO ISSUES IN BIOMED,Undergraduate,41,28,68.3%,2.11,4.79,4.79,4.79,4.29,4.71,4.71,4.82,4.75,4.57
2025,Fall,Carnegie Institute of Technology,BMD,42202,A,"CAMPBELL, PHIL",PHYSIOLOGY,Undergraduate,60,33,55.0%,6.91,4.64,4.73,4.64,4.12,4.67,4.45,4.73,4.64,4.42
2025,Fall,Carnegie Institute of Technology,BMD,42203,A,"PALCHESKO, RACHELLE",BIOMED ENG LAB,Undergraduate,19,11,57.9%,5.00,4.82,4.73,4.73,4.82,4.80,4.73,5.00,4.82,4.82
2025,Fall,Carnegie Institute of Technology,BMD,42203,B,"PALCHESKO, RACHELLE",BIOMED ENG LAB,Undergraduate,23,12,52.2%,5.75,4.92,4.92,4.92,5.00,5.00,5.00,5.00,5.00,4.92
2025,Fall,Carnegie Institute of Technology,BMD,42302,A,"CHALACHEVA, PATJANAPORN",BIOMED EN SY MD ANLY,Undergraduate,9,6,66.7%,7.00,4.17,4.00,3.83,3.17,3.83,4.00,4.17,3.83,4.00
2025,Fall,Carnegie Institute of Technology,BMD,42302,B,"CHALACHEVA, PATJANAPORN",BIOMED EN SY MD ANLY,Undergraduate,24,11,45.8%,6.64,3.82,3.82,3.91,3.64,4.09,3.73,4.36,3.82,4.00
2025,Fall,Carnegie Institute of Technology,BMD,42401,A,"BIERYLA, KATIE",FNDTN OF BME DESIGN,Undergraduate,64,37,57.8%,7.19,3.62,3.35,3.65,4.03,3.86,3.49,3.62,3.38,3.38
2025,Fall,Carnegie Institute of Technology,BMD,42444,A,"CHENG, BOYLE",MEDICAL DEVICES,Undergraduate,16,8,50.0%,7.63,3.88,3.75,3.75,3.50,4.50,3.38,4.25,3.63,3.50
2025,Fall,Carnegie Institute of Technology,BMD,42612,A,"PALCHESKO, RACHELLE",TISSUE ENG,Graduate,18,9,50.0%,9.00,4.67,4.56,4.44,4.78,4.78,4.44,4.67,4.56,4.56
2025,Fall,Carnegie Institute of Technology,BMD,42620,A,"REN, CHARLIE",ENG MLC CELL BIOLOGY,Graduate,40,21,52.5%,9.57,4.71,4.62,4.76,4.43,4.76,4.48,4.95,4.57,4.57
2025,Fall,Carnegie Institute of Technology,BMD,42630,A,"SMITH, MATTHEW",INTRO NEURAL ENG,Graduate,30,18,60.0%,10.56,4.50,4.50,4.50,4.56,4.72,4.39,4.67,4.61,4.56
2025,Fall,Carnegie Institute of Technology,BMD,42631,A,"CHASE, STEVEN",NEURAL DATA ANALYS,Graduate,15,6,40.0%,11.17,4.33,4.17,4.33,4.00,4.50,4.50,4.67,4.33,4.00
2025,Fall,Carnegie Institute of Technology,BMD,42633,A,"HE, BIN",BRAIN-COMP INTER,Graduate,35,24,68.6%,9.29,4.63,4.50,4.67,4.38,4.92,4.67,4.88,4.67,4.46
2025,Fall,Carnegie Institute of Technology,BMD,42640,A,"ZHANG, JESSICA",IMG-BAS COMP MDL ANA,Graduate,26,17,65.4%,8.35,4.82,4.71,4.76,4.94,4.88,4.82,5.00,4.76,4.71
2025,Fall,Carnegie Institute of Technology,BMD,42649,A,"MOORE, AXEL",INTRO BIOMECHANICS,Graduate,23,23,100.0%,8.78,4.74,4.39,4.36,4.55,4.68,4.52,4.96,4.52,4.43
2025,Fall,Carnegie Institute of Technology,BMD,42651,A,"WOOD, SOSSENA",FUND MRI NEURO ANALY,Graduate,14,10,71.4%,13.00,4.60,3.40,3.60,3.90,4.10,3.90,5.00,3.80,3.60
