Year,Sem,College,Dept,Num,Section,Instructor,Course Name,Course Level,Total # Students,# Responses,Response Rate,Hrs Per Week,Interest in student learning,Clearly explain course requirements,Clear learning objectives & goals,Instructor provides feedback to students to improve,Demonstrate importance of subject matter,Explains subject matter of course,Show respect for all students,Overall teaching rate,Overall course rate
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84250,A,"BARTOS, HALEIGH",WRITE POLISCI POLICY,Undergraduate,27,9,33.3%,6.67,5.00,4.89,5.00,5.00,5.00,5.00,4.89,5.00,5.00
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84267,A,"LIU, HANZHANG",DATA SCIENCE POLISCI,Undergraduate,8,3,37.5%,7.00,3.67,4.33,4.00,3.67,4.00,3.00,5.00,2.67,3.33
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84275,A,"ARANA, IGNACIO",COMPARATIVE POLITICS,Undergraduate,56,31,55.4%,6.26,4.13,4.00,4.19,3.68,4.52,4.06,4.42,3.81,3.77
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84306,A,"ARANA, IGNACIO",LATIN AMER POLITICS,Undergraduate,8,4,50.0%,5.75,4.50,4.00,3.75,3.50,4.50,3.75,4.50,4.25,4.00
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84312,A4,"BARTOS, HALEIGH",TERRORISM AFRICA,Undergraduate,14,3,21.4%,8.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84319,A,"DUNIGAN, MOLLY",CIVIL-MILITARY REL,Undergraduate,11,7,63.6%,5.43,4.86,5.00,5.00,5.00,4.86,4.86,5.00,4.86,4.86
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84322,A,"CHIN, JOHN",NONVIOLENT CONFLICT,Undergraduate,30,11,36.7%,8.00,4.09,4.45,4.36,3.64,4.73,4.36,4.82,4.36,4.18
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84323,A,"SILVERMAN, DANIEL",WAR & PEACE MID-EAST,Undergraduate,27,12,44.4%,7.50,4.75,4.75,4.83,4.50,4.83,4.58,4.92,4.58,4.75
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84324,A,"CHIN, JOHN",FUTURE OF DEMOCRACY,Undergraduate,4,2,50.0%,6.50,4.00,3.50,4.50,3.50,5.00,5.00,4.00,5.00,5.00
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84325,A,"STRAVERS, ANDREW",CONT AM FOREIGN POL,Undergraduate,8,4,50.0%,7.25,4.75,4.50,4.50,4.50,4.75,4.75,4.75,4.75,4.75
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84336,A,"CRAWFORD, FRED",IMPLEM PUBLIC POLICY,Undergraduate,12,8,66.7%,10.88,4.63,4.88,4.75,4.63,4.63,4.63,4.50,4.63,4.63
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84348,A4,"WHEELER, BEVERLEY",ADVOCACY POLICY,Undergraduate,12,5,41.7%,5.00,4.00,3.00,3.40,3.60,4.60,3.80,3.40,3.40,3.40
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84352,A,"CERVAS, JONATHAN",VOTING RIGHTS,Undergraduate,46,16,34.8%,6.13,4.63,4.25,4.50,4.19,4.94,4.44,4.81,4.69,4.63
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84354,A4,"KLIEWER, NICOLE",US ELECTORAL SYSTEM,Undergraduate,21,16,76.2%,5.94,4.81,4.63,4.69,4.56,4.88,4.75,4.88,4.75,4.56
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84360,A,"CROWELL, DALE",WSP INTERNSHIP SEM,Undergraduate,12,5,41.7%,3.80,4.00,4.20,4.00,3.60,3.80,4.20,3.80,3.80,3.60
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84365,A,"SILVERMAN, DANIEL",FAKE NEWS MISINFO,Undergraduate,26,14,53.8%,5.00,4.57,4.71,4.64,4.43,4.86,4.36,4.71,4.43,4.36
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84372,A,"MORGAN, FORREST",SPACE NAT SECURITY,Undergraduate,27,15,55.6%,4.60,4.47,4.53,4.47,4.27,4.73,4.67,4.73,4.47,4.47
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84383,A4,"BUTKOVIC, MATTHEW",CYBER NATL POLICY,Undergraduate,20,6,30.0%,4.50,4.50,4.67,4.67,4.67,4.83,4.67,4.67,4.67,4.50
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84387,A,"SCHWARTZ, JOSHUA",CYBERDOMAIN CONFLICT,Undergraduate,31,25,80.6%,6.32,4.84,4.64,4.76,4.48,4.79,4.71,4.96,4.71,4.63
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84389,A,"TOUKAN, MARK",TERRORSM & INSURGNCY,Undergraduate,21,12,57.1%,4.75,4.25,4.42,4.33,4.42,4.75,4.50,4.83,4.33,4.08
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84390,A,"MARCELLINO, WILLIAM",SOCIALMEDIA CONFLICT,Undergraduate,23,7,30.4%,5.43,4.71,4.43,4.57,4.57,4.43,4.86,4.86,4.43,4.43
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84393,A,"MCGOVERN, GEOFFREY",LEGISLATIVE CONGRESS,Undergraduate,8,4,50.0%,9.50,5.00,5.00,5.00,4.75,5.00,5.00,5.00,5.00,5.00
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84451,A4,"LANE, MATTHEW",POLICY SEM II,Undergraduate,12,7,58.3%,4.14,4.86,4.86,4.86,4.67,4.83,5.00,5.00,4.86,4.86
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84606,A,"ARANA, IGNACIO",LATIN AMER POLITICS,Graduate,4,4,100.0%,7.25,4.75,4.75,4.75,4.25,4.75,4.50,5.00,4.75,4.75
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84612,A4,"BARTOS, HALEIGH",TERRORISM AFRICA,Graduate,7,4,57.1%,5.00,4.75,4.75,4.75,4.50,5.00,4.75,4.75,4.75,4.75
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84619,A,"DUNIGAN, MOLLY",CIVIL-MILITARY REL,Graduate,4,4,100.0%,7.25,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84622,A,"CHIN, JOHN",NONVIOLENT CONFLICT,Graduate,2,1,50.0%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84623,A,"SILVERMAN, DANIEL",WAR & PEACE MID-EAST,Graduate,6,3,50.0%,6.00,5.00,4.67,4.33,4.67,5.00,5.00,5.00,4.67,4.67
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84624,A,"CHIN, JOHN",FUTURE OF DEMOCRACY,Graduate,2,1,50.0%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84652,A,"CERVAS, JONATHAN",VOTING RIGHTS,Graduate,5,3,60.0%,9.00,5.00,4.67,4.33,4.67,5.00,5.00,5.00,4.67,4.67
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84654,A4,"KLIEWER, NICOLE",US ELECTORAL SYSTEM,Graduate,2,1,50.0%,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84665,A,"SILVERMAN, DANIEL",FAKE NEWS MISINFO,Graduate,4,2,50.0%,6.50,4.00,5.00,4.00,4.00,4.50,4.50,5.00,4.00,4.00
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84672,A,"MORGAN, FORREST",SPACE NAT SECURITY,Graduate,4,2,50.0%,6.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84683,A4,"BUTKOVIC, MATTHEW",CYBER NATL POLICY,Graduate,6,4,66.7%,6.50,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84687,A,"SCHWARTZ, JOSHUA",CYBERDOMAIN CONFLICT,Graduate,6,5,83.3%,6.80,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84690,A,"MARCELLINO, WILLIAM",SOCIALMEDIA CONFLICT,Graduate,4,2,50.0%,5.00,4.50,5.00,4.00,4.00,4.00,3.50,5.00,3.50,3.00
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84693,A,"MCGOVERN, GEOFFREY",LEGISLATIVE CONGRESS,Graduate,3,1,33.3%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84702,A,"CERVAS, JONATHAN",REGRESSION POLSCI II,Graduate,4,1,25.0%,5.00,4.00,4.00,4.00,5.00,5.00,4.00,5.00,4.00,3.00
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84720,A,"LUCAS, CALEB",INTL SECURITY GRAD,Graduate,5,3,60.0%,7.00,4.67,4.67,4.67,4.67,4.67,5.00,5.00,4.33,4.00
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84792,A,"GARDNER, MARK",POLICY SEMINA II,Graduate,5,1,20.0%,,,,,,,,,,
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84792,B,"GARDNER, MARK",POLICY SEMINA II,Graduate,16,4,25.0%,2.75,4.75,5.00,5.00,4.50,4.75,4.50,5.00,5.00,5.00
2024,Spring,Dietrich College of Humanities and Social Sciences,CST,84794,A,"GARDNER, MARK",POLICY SEMINA IV,Graduate,6,3,50.0%,2.00,4.33,5.00,4.67,5.00,4.67,4.33,5.00,4.33,5.00
2024,Spring,College of Fine Arts,DES,51102,A,"HONG, SUNKI",DESIGN LAB,Undergraduate,40,10,25.0%,17.00,3.80,3.40,3.90,3.60,4.00,3.90,4.40,3.60,4.00
2024,Spring,College of Fine Arts,DES,51102,A,"FIROS, DAPHNE",DESIGN LAB,Undergraduate,40,10,25.0%,17.00,4.10,4.10,4.20,3.90,4.10,4.10,4.00,4.10,3.90
2024,Spring,College of Fine Arts,DES,51122,A,"ZYWICA, MATTHEW",COLLAB. VISUALIZING,Undergraduate,41,10,24.4%,17.00,4.30,3.40,3.70,4.30,4.50,4.20,4.40,4.10,4.20
2024,Spring,College of Fine Arts,DES,51132,A,"VITONE, DYLAN",INTRO TO PHOTO DESGN,Undergraduate,24,6,25.0%,7.00,5.00,5.00,5.00,3.83,5.00,4.50,4.83,5.00,5.00
2024,Spring,College of Fine Arts,DES,51132,B,"VITONE, DYLAN",INTRO TO PHOTO DESGN,Undergraduate,17,3,17.6%,5.00,3.67,3.67,4.33,3.67,3.67,3.67,4.33,4.00,4.00
2024,Spring,College of Fine Arts,DES,51176,A3,"SCUPELLI, PETER",DES STUDIES: FUTURES,Undergraduate,22,11,50.0%,5.60,3.64,3.27,3.45,3.45,3.82,3.55,3.91,3.73,2.82
2024,Spring,College of Fine Arts,DES,51176,B3,"SCUPELLI, PETER",DES STUDIES: FUTURES,Undergraduate,20,12,60.0%,5.55,4.00,3.27,3.36,3.73,3.64,3.45,3.91,3.73,3.00
2024,Spring,College of Fine Arts,DES,51176,A3,"MARTIN, WILLIAM",DES STUDIES: FUTURES,Undergraduate,22,11,50.0%,5.60,3.00,2.73,2.91,2.73,3.18,3.00,2.91,2.91,2.73
2024,Spring,College of Fine Arts,DES,51176,B3,"MARTIN, WILLIAM",DES STUDIES: FUTURES,Undergraduate,20,12,60.0%,5.75,3.08,2.83,2.83,2.67,3.08,2.91,2.27,2.64,2.91
2024,Spring,College of Fine Arts,DES,51178,A4,"YASKO, BRETT",DES ST: EXPERIENCE,Undergraduate,23,6,26.1%,6.00,4.50,4.83,4.50,4.33,4.83,4.17,4.33,4.67,4.67
2024,Spring,College of Fine Arts,DES,51178,B4,"YASKO, BRETT",DES ST: EXPERIENCE,Undergraduate,20,5,25.0%,3.80,4.80,4.80,4.80,4.60,4.80,5.00,4.80,5.00,4.80
2024,Spring,College of Fine Arts,DES,51228,A,"YASKO, BRETT",COMMUNIC STUDIO II,Undergraduate,17,5,29.4%,17.40,5.00,5.00,5.00,5.00,5.00,4.80,4.40,4.80,5.00
2024,Spring,College of Fine Arts,DES,51231,A,"ROSEN, MYRNA",CALLIGRAPHY I,Undergraduate,9,4,44.4%,3.50,4.75,4.00,4.00,4.25,4.50,4.50,4.50,4.50,4.25
2024,Spring,College of Fine Arts,DES,51232,A,"ROSEN, MYRNA",CALLIGRAPHY II,Undergraduate,4,2,50.0%,6.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2024,Spring,College of Fine Arts,DES,51236,A,"CROWLEY, VICTORIA",INFORMATION DESIGN,Undergraduate,11,8,72.7%,8.00,4.25,4.25,4.25,4.50,4.25,4.25,3.88,4.13,4.00
2024,Spring,College of Fine Arts,DES,51239,A,"TWIGG, Andrew",PROTOLAB II:COMMUNIC,Undergraduate,17,6,35.3%,8.50,5.00,5.00,5.00,4.83,4.83,5.00,5.00,5.00,5.00
2024,Spring,College of Fine Arts,DES,51248,A,"HONG, SUNKI",PRODUCTS STUDIO II,Undergraduate,18,6,33.3%,12.00,3.00,2.17,2.00,2.17,2.33,2.00,3.17,2.00,2.83
2024,Spring,College of Fine Arts,DES,51249,A,"STADELMEIER, JOSIAH",PROTOLAB II:PRODUCTS,Undergraduate,18,3,16.7%,10.00,4.33,4.33,4.67,4.67,4.67,4.67,4.33,4.67,4.67
2024,Spring,College of Fine Arts,DES,51262,B,"DUNN, MACKENZIE",COMM DESIGN FUND,Undergraduate,15,7,46.7%,6.71,4.86,4.71,4.57,4.71,4.57,4.57,4.71,4.71,4.86
2024,Spring,College of Fine Arts,DES,51262,A,"CROWLEY, VICTORIA",COMM DESIGN FUND,Undergraduate,15,10,66.7%,8.30,5.00,4.70,4.90,4.90,4.80,4.90,5.00,5.00,4.70
2024,Spring,College of Fine Arts,DES,51264,A,"SINGER, Russell",PRODUCT DSGN FNDMTLS,Undergraduate,17,7,41.2%,5.43,3.57,3.29,3.43,3.57,3.86,3.71,4.14,3.43,3.43
2024,Spring,College of Fine Arts,DES,51268,A,"ROSENBERG MUNOZ, DANIEL",ENVIRON STUDIO II,Undergraduate,9,5,55.6%,12.80,5.00,4.00,4.20,4.20,4.60,4.40,5.00,4.40,4.40
2024,Spring,College of Fine Arts,DES,51269,A,"ROSENBERG MUNOZ, DANIEL",PROTOLAB II:ENVRNMNT,Undergraduate,9,5,55.6%,10.40,5.00,4.00,4.25,4.50,4.75,4.25,4.75,4.50,4.25
2024,Spring,College of Fine Arts,DES,51282,A3,"FULLENWIDER, KYLA",DES STU: PERSUASION,Undergraduate,20,7,35.0%,6.29,4.57,3.86,4.14,4.14,4.29,4.43,4.71,4.29,4.29
2024,Spring,College of Fine Arts,DES,51282,B3,"FULLENWIDER, KYLA",DES STU: PERSUASION,Undergraduate,21,5,23.8%,6.20,4.40,4.40,4.40,4.60,4.40,4.40,4.40,4.40,4.40
2024,Spring,College of Fine Arts,DES,51282,A3,"GARCIA, LUIS",DES STU: PERSUASION,Undergraduate,20,7,35.0%,6.29,4.43,4.14,4.43,4.00,4.14,3.86,4.57,4.14,4.29
2024,Spring,College of Fine Arts,DES,51282,B3,"GARCIA, LUIS",DES STU: PERSUASION,Undergraduate,21,5,23.8%,6.20,4.40,4.40,4.40,4.60,4.40,4.40,4.40,4.40,4.40
2024,Spring,College of Fine Arts,DES,51284,A4,"ELDER, KELSEY",DES STUDIES: POWER,Undergraduate,21,5,23.8%,5.00,4.60,4.20,4.00,4.20,4.20,4.00,4.80,4.40,4.20
2024,Spring,College of Fine Arts,DES,51284,B4,"ELDER, KELSEY",DES STUDIES: POWER,Undergraduate,22,5,22.7%,4.40,4.60,4.60,4.40,4.20,4.40,4.40,4.60,4.60,4.20
2024,Spring,College of Fine Arts,DES,51284,A4,"DOUGLAS, TRICIA",DES STUDIES: POWER,Undergraduate,21,5,23.8%,5.00,4.60,4.40,4.00,4.20,4.40,4.20,4.80,4.00,4.20
2024,Spring,College of Fine Arts,DES,51284,B4,"DOUGLAS, TRICIA",DES STUDIES: POWER,Undergraduate,22,5,22.7%,4.40,4.60,4.20,4.00,4.20,4.40,4.00,4.50,4.25,4.20
2024,Spring,College of Fine Arts,DES,51328,A,"TWIGG, Andrew",DES FOR DIG SYSTEMS,Undergraduate,6,4,66.7%,7.25,5.00,5.00,5.00,5.00,5.00,4.75,5.00,4.75,4.50
2024,Spring,College of Fine Arts,DES,51330,A,"ELDER, KELSEY",COMMN STDIO IV,Undergraduate,16,14,87.5%,14.07,5.00,4.79,4.64,4.92,4.85,4.86,5.00,4.93,4.93
2024,Spring,College of Fine Arts,DES,51344,A3,"SASS, MATTHEW",ADV DIGTL PROTOTYPNG,Undergraduate,8,3,37.5%,6.00,4.67,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2024,Spring,College of Fine Arts,DES,51347,A,"MENTZER, MARK",DRAWING FRM NATURE,Undergraduate,9,3,33.3%,7.00,5.00,4.67,4.67,5.00,4.67,4.67,5.00,5.00,5.00
2024,Spring,College of Fine Arts,DES,51350,A,"CHUNG, WAYNE",PRODUCTS STUDIO IV,Undergraduate,15,3,20.0%,14.00,3.00,2.67,3.33,3.00,3.33,3.67,2.67,3.33,3.00
2024,Spring,College of Fine Arts,DES,51360,A,"EL ZANFALY, DINA",ENVN STDIO IV,Undergraduate,7,5,71.4%,12.80,3.60,3.40,3.60,2.60,4.40,3.60,4.40,3.40,3.60
2024,Spring,College of Fine Arts,DES,51364,A,"MENTZER, MARK",DRAWING SPACES,Undergraduate,5,1,20.0%,8.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2024,Spring,College of Fine Arts,DES,51374,A3,"ELDER, KELSEY",PREP FOR DES PRACTC,Undergraduate,18,9,50.0%,5.67,5.00,4.89,4.89,4.89,5.00,4.89,5.00,5.00,4.89
2024,Spring,College of Fine Arts,DES,51382,A,"KRISHNASWAMI, LAKSHMI",DES FOR SOC INNOV,Undergraduate,2,0,0.0%,,,,,,,,,,
2024,Spring,College of Fine Arts,DES,51385,A,"AKIN, AYCA",DESIGN FOR SERVICE,Undergraduate,9,3,33.3%,4.00,4.33,4.00,4.00,4.33,4.33,4.00,4.33,4.00,3.67
2024,Spring,College of Fine Arts,DES,51385,A,"FIROS, DAPHNE",DESIGN FOR SERVICE,Undergraduate,9,3,33.3%,4.00,4.00,4.00,4.33,4.33,4.00,4.00,4.33,4.33,3.67
2024,Spring,College of Fine Arts,DES,51394,A,"DUSENKA, KELSEY",PROCESS POTLUCK,Undergraduate,13,12,92.3%,7.25,4.83,4.58,4.75,4.50,4.42,4.42,4.83,4.67,4.50
2024,Spring,College of Fine Arts,DES,51399,A,"TWIGG, Andrew",JR DES INDEP STUDY,Undergraduate,2,0,0.0%,,,,,,,,,,
2024,Spring,College of Fine Arts,DES,51400,A,"IRWIN, TERRY",TRANSITION DESIGN,Undergraduate,2,1,50.0%,5.00,4.00,4.00,4.00,3.00,4.00,4.00,4.00,3.00,4.00
2024,Spring,College of Fine Arts,DES,51400,A,"KOSSOFF, GIDEON",TRANSITION DESIGN,Undergraduate,2,1,50.0%,5.00,4.00,4.00,3.00,3.00,4.00,4.00,4.00,3.00,4.00
2024,Spring,College of Fine Arts,DES,51420,A,"HUGHES, KRISTIN",PLACE THRU COLOR,Undergraduate,9,5,55.6%,5.00,4.80,4.20,4.20,4.00,4.20,4.00,5.00,4.20,4.40
2024,Spring,College of Fine Arts,DES,51434,A,"BASKINGER, MARK",EXPERIMENTAL FORM,Undergraduate,13,2,15.4%,14.00,4.50,4.50,4.50,4.50,5.00,4.50,4.00,4.50,4.50
2024,Spring,College of Fine Arts,DES,51436,A,"HUGHES, KRISTIN",DESIGNING WITH CARE,Undergraduate,6,4,66.7%,9.50,4.00,2.75,3.00,3.50,4.25,3.25,3.75,3.50,4.25
2024,Spring,College of Fine Arts,DES,51438,A,"LEON, STEPHEN",LETTERPRESS,Undergraduate,15,14,93.3%,3.29,4.93,4.86,4.71,4.93,4.86,4.93,4.86,4.86,4.57
2024,Spring,College of Fine Arts,DES,51442,A,"CHUNG, WAYNE",BME DESIGN PROJECT,Undergraduate,6,1,16.7%,2.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,4.00,4.00
2024,Spring,College of Fine Arts,DES,51442,A,"ZAPANTA, CONRAD",BME DESIGN PROJECT,Undergraduate,6,1,16.7%,2.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,4.00,4.00
2024,Spring,College of Fine Arts,DES,51452,A,"ZYWICA, MATTHEW",FURNITURE DESIGN II,Undergraduate,3,1,33.3%,11.00,5.00,5.00,5.00,4.00,5.00,5.00,5.00,5.00,5.00
2024,Spring,College of Fine Arts,DES,51480,A,"VITONE, DYLAN",DES CAPSTONE PROJ,Undergraduate,23,9,39.1%,13.44,4.33,4.00,4.11,4.33,4.11,4.11,4.33,4.33,4.33
2024,Spring,College of Fine Arts,DES,51480,B,"VITONE, DYLAN",DES CAPSTONE PROJ,Undergraduate,16,4,25.0%,10.25,4.50,3.75,4.00,4.00,4.25,3.50,4.25,3.75,3.00
2024,Spring,College of Fine Arts,DES,51480,A,"YASKO, BRETT",DES CAPSTONE PROJ,Undergraduate,23,9,39.1%,13.44,4.56,4.33,4.33,4.22,4.33,4.11,4.33,4.22,4.33
2024,Spring,College of Fine Arts,DES,51480,B,"YASKO, BRETT",DES CAPSTONE PROJ,Undergraduate,16,4,25.0%,12.75,4.50,3.50,4.25,3.25,4.25,3.75,4.50,4.00,3.25
2024,Spring,College of Fine Arts,DES,51486,A,"ROHRBACH, STACIE",DES X FOR LEARNING,Undergraduate,6,3,50.0%,8.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2024,Spring,College of Fine Arts,DES,51499,F,"SCUPELLI, PETER",SR DES INDEP STUDY,Undergraduate,2,0,0.0%,,,,,,,,,,
2024,Spring,College of Fine Arts,DES,51499,D,"TWIGG, Andrew",SR DES INDEP STUDY,Undergraduate,2,1,50.0%,8.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
2024,Spring,College of Fine Arts,DES,51499,B,"ELDER, KELSEY",SR DES INDEP STUDY,Undergraduate,2,1,50.0%,11.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2024,Spring,College of Fine Arts,DES,51612,A,"DEAL, ASHLEY",MA STUD II:INTRO IXD,Graduate,18,8,44.4%,12.00,4.14,3.57,4.14,3.71,3.86,4.14,4.29,4.00,3.86
2024,Spring,College of Fine Arts,DES,51612,A,"OLEARY, RAELYNN",MA STUD II:INTRO IXD,Graduate,18,8,44.4%,12.25,4.25,3.75,4.00,4.00,4.25,4.13,4.38,4.13,3.88
2024,Spring,College of Fine Arts,DES,51620,A,"HUGHES, KRISTIN",PLACE THRU COLOR,Graduate,4,1,25.0%,5.00,4.00,4.00,3.00,4.00,5.00,4.00,4.00,3.00,3.00
2024,Spring,College of Fine Arts,DES,51626,A,"TWIGG, Andrew",PROTOTYP FOR IXD,Graduate,18,8,44.4%,8.38,4.75,4.63,4.75,4.63,4.75,4.88,5.00,4.75,4.75
2024,Spring,College of Fine Arts,DES,51636,A,"HUGHES, KRISTIN",DESIGNING WITH CARE,Graduate,7,3,42.9%,13.00,5.00,4.67,5.00,5.00,4.67,4.67,5.00,4.67,4.67
2024,Spring,College of Fine Arts,DES,51702,A,"IRWIN, TERRY",TRANSITION DESIGN,Graduate,14,8,57.1%,9.88,4.88,4.75,4.63,4.88,4.88,4.88,4.75,4.88,4.50
2024,Spring,College of Fine Arts,DES,51702,A,"KOSSOFF, GIDEON",TRANSITION DESIGN,Graduate,14,8,57.1%,9.88,4.63,4.75,4.50,4.75,4.75,4.63,4.63,4.63,4.50
2024,Spring,College of Fine Arts,DES,51712,A,"FIROS, DAPHNE",GRAD DESIGN STUD II,Graduate,24,19,79.2%,14.32,2.79,2.63,2.68,3.00,2.47,2.37,3.63,2.37,2.05
2024,Spring,College of Fine Arts,DES,51712,A,"KIM, HAEYOUNG",GRAD DESIGN STUD II,Graduate,24,19,79.2%,14.32,2.58,2.47,2.44,3.06,2.39,2.11,3.11,2.47,2.11
2024,Spring,College of Fine Arts,DES,51744,A,"HANINGTON, BRUCE",RSRCH METH FOR DES,Graduate,24,18,75.0%,7.00,4.17,4.44,4.33,4.06,4.44,4.44,4.56,4.33,4.33
2024,Spring,College of Fine Arts,DES,51774,A3,"ELDER, KELSEY",PREP FOR DES PRACTC,Graduate,3,2,66.7%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2024,Spring,College of Fine Arts,DES,51782,A,"KRISHNASWAMI, LAKSHMI",DES FOR SOC INNOV,Graduate,15,8,53.3%,10.38,4.75,4.63,4.50,3.88,4.63,4.50,4.88,4.38,4.13
2024,Spring,College of Fine Arts,DES,51782,B,"KRISHNASWAMI, LAKSHMI",DES FOR SOC INNOV,Graduate,11,7,63.6%,8.00,4.43,4.71,4.43,4.71,4.29,4.57,4.86,4.43,4.14
2024,Spring,College of Fine Arts,DES,51785,A,"AKIN, AYCA",DESIGNING FR SERVICE,Graduate,4,3,75.0%,8.00,5.00,5.00,5.00,5.00,5.00,4.33,5.00,4.33,4.33
2024,Spring,College of Fine Arts,DES,51785,A,"FIROS, DAPHNE",DESIGNING FR SERVICE,Graduate,4,3,75.0%,7.00,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.33,4.33
2024,Spring,College of Fine Arts,DES,51810,A,"HANINGTON, BRUCE",DES THESIS PREP IV,Graduate,9,3,33.3%,2.00,1.33,2.00,2.00,1.00,1.00,1.00,3.00,1.33,1.33
2024,Spring,College of Fine Arts,DES,51828,A,"TWIGG, Andrew",DES FOR DIG SYSTEMS,Graduate,10,5,50.0%,11.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2024,Spring,College of Fine Arts,DES,51831,A,"ZYWICA, MATTHEW",METH OF VISUALIZTN,Graduate,9,4,44.4%,11.00,5.00,4.75,4.75,5.00,5.00,5.00,5.00,5.00,5.00
2024,Spring,College of Fine Arts,DES,51861,A,"EL ZANFALY, DINA",HYPERSENSE,Graduate,9,6,66.7%,11.50,4.83,4.50,4.67,4.83,4.83,4.67,5.00,4.83,4.83
2024,Spring,College of Fine Arts,DES,51874,A3,"SCUPELLI, PETER",DESIGN FUTURES,Graduate,5,5,100.0%,8.60,4.60,4.20,4.40,3.80,4.60,4.60,4.80,4.60,4.40
2024,Spring,College of Fine Arts,DES,51886,A,"ROHRBACH, STACIE",DES X FOR LEARNING,Graduate,7,5,71.4%,11.80,5.00,4.60,4.60,4.80,4.60,4.80,5.00,4.60,4.80
2024,Spring,College of Fine Arts,DES,51904,A,"IRWIN, TERRY",TRANSITION DESIGN,Graduate,2,0,0.0%,,,,,,,,,,
2024,Spring,College of Fine Arts,DES,51914,A4,"CHAPMAN, JONATHAN",FRAMING PROPOSALS,Graduate,2,0,0.0%,,,,,,,,,,
2024,Spring,College of Fine Arts,DES,51924,A,"CHAPMAN, JONATHAN",RESEARCH IV,Graduate,2,0,0.0%,,,,,,,,,,
2024,Spring,College of Fine Arts,DES,51952,A4,"CHAPMAN, JONATHAN",PROGRESS REVIEWS II,Graduate,2,0,0.0%,,,,,,,,,,
